0.005,-0.00314691,2.76124E-008,-0.00117389
0.015,-0.00215178,8.80818E-008,0.0135261
0.025,-0.00099354,0.00000027,0.0241081
0.035,-8.17525E-005,7.94939E-007,0.0296608
0.045,0.000407448,2.24906E-006,0.0304815
0.055,0.00051586,6.11357E-006,0.0274999
0.065,0.000403641,1.59668E-005,0.0219911
0.075,0.000252252,4.00653E-005,0.0153536
0.085,0.000212455,9.65934E-005,0.00892165
0.095,0.00040532,0.000223746,0.00382553
0.105,0.000963424,0.000497955,0.000910758
0.115,0.00209293,0.00106477,0.000721356
0.125,0.0041405,0.00218749,0.00354034
0.135,0.00765543,0.00431784,0.00947183
0.145,0.0134411,0.0081887,0.0185438
0.155,0.0225893,0.0149208,0.0308093
0.165,0.0364868,0.0261214,0.0464254
0.175,0.0567777,0.0439369,0.0656969
0.185,0.0852654,0.0710054,0.089075
0.195,0.123739,0.110251,0.117114
0.205,0.173724,0.164474,0.15039
0.215,0.236164,0.235746,0.189392
0.225,0.311083,0.324652,0.234408
0.235,0.397264,0.429557,0.285404
0.245,0.492022,0.546074,0.341929
0.255,0.591147,0.666977,0.403048
0.265,0.68905,0.782705,0.467306
0.275,0.779163,0.882497,0.532744
0.285,0.854558,0.955997,0.596961
0.295,0.908723,0.995012,0.657218
0.305,0.936395,0.995012,0.710586
0.315,0.934306,0.955997,0.754135
0.325,0.901716,0.882497,0.785135
0.335,0.84062,0.782705,0.801272
0.345,0.755579,0.666977,0.800853
0.355,0.653193,0.546074,0.782978
0.365,0.541279,0.429557,0.747668
0.375,0.427918,0.324652,0.695926
0.385,0.320501,0.235746,0.629717
0.395,0.224945,0.164474,0.551877
0.405,0.145187,0.110251,0.465935
0.415,0.0830104,0.0710054,0.375872
0.425,0.0382014,0.0439369,0.285843
0.435,0.0089539,0.0261214,0.199868
0.445,-0.00757098,0.0149208,0.121549
0.455,-0.0146581,0.0081887,0.0538161
0.465,-0.0155284,0.00431784,-0.00124751
0.475,-0.0129783,0.00218749,-0.0425021
0.485,-0.0091912,0.00106477,-0.0697475
0.495,-0.00569481,0.000497955,-0.0836275
0.505,-0.00339201,0.000223746,-0.0854532
0.515,-0.00257751,9.65934E-005,-0.0769685
0.525,-0.00286357,4.00653E-005,-0.0600863
0.535,-0.00299077,1.59668E-005,-0.0366289
0.545,-0.000579444,6.11357E-006,-0.00810229
0.555,0.00803939,2.24906E-006,0.0244661
0.565,0.0277253,7.94939E-007,0.06061
0.575,0.063996,0.00000027,0.100417
0.585,0.122006,8.80818E-008,0.144433
0.595,0.205163,2.76124E-008,0.193495
0.605,0.313709,0,0.248511
0.615,0.443715,1,0.310219
0.625,0.586921,1,0.378948
0.635,0.731685,1,0.454433
0.645,0.864947,1,0.535683
0.655,0.974798,1,0.620937
0.665,1.05298,1,0.707721
0.675,1.0966,1,0.792982
0.685,1.10851,1,0.873306
0.695,1.09631,1,0.945183
0.705,1.07013,1,1.00529
0.715,1.03988,1,1.05078
0.725,1.01274,1,1.07949
0.735,0.991447,1,1.09009
0.745,0.973796,1,1.0822
0.755,0.953477,1,1.0563
0.765,0.921874,1,1.01371
0.775,0.870451,1,0.956334
0.785,0.793169,1,0.886535
0.795,0.688386,1,0.80689
0.805,0.559813,0,0.72002
0.815,0.416283,0,0.62846
0.825,0.270312,0,0.53458
0.835,0.135729,0,0.440563
0.845,0.0249083,0,0.348429
0.855,-0.0537292,0,0.260081
0.865,-0.0972981,0,0.177338
0.875,-0.108709,0,0.101954
0.885,-0.0955629,0,0.0355819
0.895,-0.068031,0,-0.0203064
0.905,-0.0363667,0,-0.0645376
0.915,-0.0087402,0,-0.0963787
0.925,0.0100539,0,-0.115669
0.935,0.0188039,0,-0.122917
0.945,0.0191403,0,-0.119325
0.955,0.01425,0,-0.106743
0.965,0.00753264,0,-0.087541
0.975,0.00160856,0,-0.0643399
0.985,-0.00216894,0,-0.0401213
0.995,-0.00354592,0,-0.0159575
