0.005,0.0654177,2.76124E-008,-0.246818
0.015,0.0521808,8.80818E-008,-0.234192
0.025,0.033796,0.00000027,-0.213061
0.035,0.0140243,7.94939E-007,-0.184381
0.045,-0.00330456,2.24906E-006,-0.149883
0.055,-0.015342,6.11357E-006,-0.111636
0.065,-0.0207409,1.59668E-005,-0.0717763
0.075,-0.019697,4.00653E-005,-0.0323145
0.085,-0.0136093,9.65934E-005,0.00499461
0.095,-0.00450835,0.000223746,0.0387503
0.105,0.0055769,0.000497955,0.0679652
0.115,0.0151546,0.00106477,0.0920913
0.125,0.0235982,0.00218749,0.111012
0.135,0.031223,0.00431784,0.12501
0.145,0.0391377,0.0081887,0.134705
0.155,0.0489464,0.0149208,0.140988
0.165,0.0624035,0.0261214,0.144936
0.175,0.0811107,0.0439369,0.147734
0.185,0.106318,0.0710054,0.150592
0.195,0.138843,0.110251,0.154681
0.205,0.179083,0.164474,0.161067
0.215,0.227072,0.235746,0.170669
0.225,0.282527,0.324652,0.184218
0.235,0.344844,0.429557,0.202229
0.245,0.413037,0.546074,0.224983
0.255,0.485632,0.666977,0.252515
0.265,0.56056,0.782705,0.284611
0.275,0.635092,0.882497,0.320806
0.285,0.705864,0.955997,0.360396
0.295,0.769011,0.995012,0.40245
0.305,0.820415,0.995012,0.445845
0.315,0.856048,0.955997,0.489289
0.325,0.872374,0.882497,0.53138
0.335,0.866752,0.782705,0.570646
0.345,0.837809,0.666977,0.605617
0.355,0.785705,0.546074,0.634882
0.365,0.712272,0.429557,0.657156
0.375,0.620984,0.324652,0.67134
0.385,0.516751,0.235746,0.676573
0.395,0.405535,0.164474,0.672275
0.405,0.293842,0.110251,0.658177
0.415,0.188114,0.0710054,0.634333
0.425,0.0941165,0.0439369,0.601124
0.435,0.0163839,0.0261214,0.559245
0.445,-0.0421902,0.0149208,0.509686
0.455,-0.0805682,0.0081887,0.453701
0.465,-0.0995501,0.00431784,0.392774
0.475,-0.101527,0.00218749,0.328584
0.485,-0.0900402,0.00106477,0.262961
0.495,-0.0692158,0.000497955,0.197844
0.505,-0.0431532,0.000223746,0.135239
0.515,-0.0153614,9.65934E-005,0.0771625
0.525,0.0116828,4.00653E-005,0.0255918
0.535,0.036799,1.59668E-005,-0.0176012
0.545,0.0601658,6.11357E-006,-0.0507158
0.555,0.0831887,2.24906E-006,-0.0722952
0.565,0.108209,7.94939E-007,-0.081198
0.575,0.138102,0.00000027,-0.0766663
0.585,0.175831,8.80818E-008,-0.0583835
0.595,0.224001,2.76124E-008,-0.0265149
0.605,0.284468,0,0.0182741
0.615,0.358027,1,0.0748262
0.625,0.444202,1,0.141531
0.635,0.541148,1,0.216392
0.645,0.645673,1,0.297119
0.655,0.753383,1,0.381244
0.665,0.858961,1,0.466241
0.675,0.956575,1,0.549658
0.685,1.04039,1,0.629226
0.695,1.10514,1,0.702963
0.705,1.14674,1,0.769241
0.715,1.16279,1,0.826824
0.725,1.15289,1,0.874875
0.735,1.11875,1,0.912924
0.745,1.06392,1,0.940818
0.755,0.993329,1,0.958646
0.765,0.912451,1,0.966655
0.775,0.8265,1,0.965171
0.785,0.739616,1,0.954532
0.795,0.654317,1,0.935038
0.805,0.571322,0,0.906926
0.815,0.489809,0,0.87038
0.825,0.408058,0,0.825556
0.835,0.324352,0,0.772644
0.845,0.237907,0,0.711932
0.855,0.149604,0,0.64388
0.865,0.0623054,0,0.569192
0.875,-0.0193463,0,0.488872
0.885,-0.0896512,0,0.404246
0.895,-0.142943,0,0.316972
0.905,-0.174813,0,0.228999
0.915,-0.183179,0,0.142501
0.925,-0.168933,0,0.0597793
0.935,-0.136002,0,-0.0168567
0.945,-0.0907856,0,-0.0852263
0.955,-0.0410791,0,-0.143412
0.965,0.00528458,0,-0.189883
0.975,0.0417803,0,-0.223606
0.985,0.0642381,0,-0.244108
0.995,0.071381,0,-0.251519
